fips5,county_name,state_alpha,state_name,year,short_desc,domain_desc,croplandArea_ha,croplandArea_acres
32027,PERSHING,NV,NEVADA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,21424.929178470255,52941
32027,PERSHING,NV,NEVADA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,27999.595305544313,69187
32027,PERSHING,NV,NEVADA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,23220.96317280453,57379
32027,PERSHING,NV,NEVADA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,22982.598138405505,56790
32027,PERSHING,NV,NEVADA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,20030.75677863213,49496
32029,STOREY,NV,NEVADA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,250.50586806960743,619
32029,STOREY,NV,NEVADA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,29.13800080938891,72
32029,STOREY,NV,NEVADA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,14.569000404694455,36
32031,WASHOE,NV,NEVADA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,17459.32820720356,43142
32031,WASHOE,NV,NEVADA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,20394.981788749494,50396
32031,WASHOE,NV,NEVADA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,7678.267907729663,18973
32031,WASHOE,NV,NEVADA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,5559.2877377579925,13737
32031,WASHOE,NV,NEVADA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,9000.404694455685,22240
32031,WASHOE,NV,NEVADA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,4315.661675435046,10664
32033,WHITE PINE,NV,NEVADA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,13178.470254957507,32564
32033,WHITE PINE,NV,NEVADA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,14870.093079724807,36744
32033,WHITE PINE,NV,NEVADA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,9613.921489275597,23756
32033,WHITE PINE,NV,NEVADA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,9849.048968029138,24337
32033,WHITE PINE,NV,NEVADA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,15050.182112505057,37189
32033,WHITE PINE,NV,NEVADA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,12797.652772157022,31623
32510,CARSON CITY,NV,NEVADA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,541.8858761634965,1339
32510,CARSON CITY,NV,NEVADA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,674.6256576284904,1667
32510,CARSON CITY,NV,NEVADA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,473.4925131525698,1170
32510,CARSON CITY,NV,NEVADA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,254.95750708215297,630
33001,BELKNAP,NH,NEW HAMPSHIRE,1997,"AG LAND, CROPLAND - ACRES",TOTAL,2434.2371509510317,6015
33001,BELKNAP,NH,NEW HAMPSHIRE,2002,"AG LAND, CROPLAND - ACRES",TOTAL,2522.4605422905706,6233
33001,BELKNAP,NH,NEW HAMPSHIRE,2007,"AG LAND, CROPLAND - ACRES",TOTAL,2471.873735329826,6108
33001,BELKNAP,NH,NEW HAMPSHIRE,2012,"AG LAND, CROPLAND - ACRES",TOTAL,2324.5649534601375,5744
33001,BELKNAP,NH,NEW HAMPSHIRE,2017,"AG LAND, CROPLAND - ACRES",TOTAL,2117.7660866046135,5233
33001,BELKNAP,NH,NEW HAMPSHIRE,2022,"AG LAND, CROPLAND - ACRES",TOTAL,2562.9299878591664,6333
33003,CARROLL,NH,NEW HAMPSHIRE,1997,"AG LAND, CROPLAND - ACRES",TOTAL,2672.6021853500606,6604
33003,CARROLL,NH,NEW HAMPSHIRE,2002,"AG LAND, CROPLAND - ACRES",TOTAL,2663.2942128692835,6581
33003,CARROLL,NH,NEW HAMPSHIRE,2007,"AG LAND, CROPLAND - ACRES",TOTAL,2749.0894374747063,6793
33003,CARROLL,NH,NEW HAMPSHIRE,2012,"AG LAND, CROPLAND - ACRES",TOTAL,1577.9036827195466,3899
33003,CARROLL,NH,NEW HAMPSHIRE,2017,"AG LAND, CROPLAND - ACRES",TOTAL,1794.8199109672196,4435
33003,CARROLL,NH,NEW HAMPSHIRE,2022,"AG LAND, CROPLAND - ACRES",TOTAL,1522.0558478348846,3761
33005,CHESHIRE,NH,NEW HAMPSHIRE,1997,"AG LAND, CROPLAND - ACRES",TOTAL,5655.200323755565,13974
33005,CHESHIRE,NH,NEW HAMPSHIRE,2002,"AG LAND, CROPLAND - ACRES",TOTAL,4938.0817482800485,12202
33005,CHESHIRE,NH,NEW HAMPSHIRE,2007,"AG LAND, CROPLAND - ACRES",TOTAL,4784.297855119385,11822
33005,CHESHIRE,NH,NEW HAMPSHIRE,2012,"AG LAND, CROPLAND - ACRES",TOTAL,3725.6171590449208,9206
33005,CHESHIRE,NH,NEW HAMPSHIRE,2017,"AG LAND, CROPLAND - ACRES",TOTAL,4333.468231485229,10708
33005,CHESHIRE,NH,NEW HAMPSHIRE,2022,"AG LAND, CROPLAND - ACRES",TOTAL,3826.7907729664103,9456
33007,COOS,NH,NEW HAMPSHIRE,1997,"AG LAND, CROPLAND - ACRES",TOTAL,6089.03278025091,15046
33007,COOS,NH,NEW HAMPSHIRE,2002,"AG LAND, CROPLAND - ACRES",TOTAL,5612.707405908539,13869
33007,COOS,NH,NEW HAMPSHIRE,2007,"AG LAND, CROPLAND - ACRES",TOTAL,5643.464184540671,13945
33007,COOS,NH,NEW HAMPSHIRE,2012,"AG LAND, CROPLAND - ACRES",TOTAL,5042.492917847026,12460
33007,COOS,NH,NEW HAMPSHIRE,2017,"AG LAND, CROPLAND - ACRES",TOTAL,6213.6786726021855,15354
33007,COOS,NH,NEW HAMPSHIRE,2022,"AG LAND, CROPLAND - ACRES",TOTAL,5651.558073654391,13965
33009,GRAFTON,NH,NEW HAMPSHIRE,1997,"AG LAND, CROPLAND - ACRES",TOTAL,12006.879805746661,29669
33009,GRAFTON,NH,NEW HAMPSHIRE,2002,"AG LAND, CROPLAND - ACRES",TOTAL,10127.883447996763,25026
33009,GRAFTON,NH,NEW HAMPSHIRE,2007,"AG LAND, CROPLAND - ACRES",TOTAL,10071.630918656414,24887
33009,GRAFTON,NH,NEW HAMPSHIRE,2012,"AG LAND, CROPLAND - ACRES",TOTAL,6958.721165520032,17195
33009,GRAFTON,NH,NEW HAMPSHIRE,2017,"AG LAND, CROPLAND - ACRES",TOTAL,6605.827600161878,16323
33009,GRAFTON,NH,NEW HAMPSHIRE,2022,"AG LAND, CROPLAND - ACRES",TOTAL,7798.057466612707,19269
33011,HILLSBOROUGH,NH,NEW HAMPSHIRE,1997,"AG LAND, CROPLAND - ACRES",TOTAL,6920.275192229867,17100
33011,HILLSBOROUGH,NH,NEW HAMPSHIRE,2002,"AG LAND, CROPLAND - ACRES",TOTAL,5530.55443140429,13666
33011,HILLSBOROUGH,NH,NEW HAMPSHIRE,2007,"AG LAND, CROPLAND - ACRES",TOTAL,5290.975313638203,13074
33011,HILLSBOROUGH,NH,NEW HAMPSHIRE,2012,"AG LAND, CROPLAND - ACRES",TOTAL,4480.777013354917,11072
33011,HILLSBOROUGH,NH,NEW HAMPSHIRE,2017,"AG LAND, CROPLAND - ACRES",TOTAL,4718.737353298259,11660
33011,HILLSBOROUGH,NH,NEW HAMPSHIRE,2022,"AG LAND, CROPLAND - ACRES",TOTAL,4188.587616349656,10350
33013,MERRIMACK,NH,NEW HAMPSHIRE,1997,"AG LAND, CROPLAND - ACRES",TOTAL,7655.60501821125,18917
33013,MERRIMACK,NH,NEW HAMPSHIRE,2002,"AG LAND, CROPLAND - ACRES",TOTAL,7653.986240388506,18913
33013,MERRIMACK,NH,NEW HAMPSHIRE,2007,"AG LAND, CROPLAND - ACRES",TOTAL,6614.326183731283,16344
33013,MERRIMACK,NH,NEW HAMPSHIRE,2012,"AG LAND, CROPLAND - ACRES",TOTAL,5561.715904492108,13743
33013,MERRIMACK,NH,NEW HAMPSHIRE,2017,"AG LAND, CROPLAND - ACRES",TOTAL,7083.367057871307,17503
33013,MERRIMACK,NH,NEW HAMPSHIRE,2022,"AG LAND, CROPLAND - ACRES",TOTAL,6626.871711857547,16375
33015,ROCKINGHAM,NH,NEW HAMPSHIRE,1997,"AG LAND, CROPLAND - ACRES",TOTAL,6566.976932416026,16227
33015,ROCKINGHAM,NH,NEW HAMPSHIRE,2002,"AG LAND, CROPLAND - ACRES",TOTAL,4501.416430594901,11123
33015,ROCKINGHAM,NH,NEW HAMPSHIRE,2007,"AG LAND, CROPLAND - ACRES",TOTAL,5498.583569405099,13587
33015,ROCKINGHAM,NH,NEW HAMPSHIRE,2012,"AG LAND, CROPLAND - ACRES",TOTAL,3624.038850667746,8955
33015,ROCKINGHAM,NH,NEW HAMPSHIRE,2017,"AG LAND, CROPLAND - ACRES",TOTAL,4162.282476730069,10285
33015,ROCKINGHAM,NH,NEW HAMPSHIRE,2022,"AG LAND, CROPLAND - ACRES",TOTAL,3759.2067988668555,9289
33017,STRAFFORD,NH,NEW HAMPSHIRE,1997,"AG LAND, CROPLAND - ACRES",TOTAL,4104.0064751112905,10141
33017,STRAFFORD,NH,NEW HAMPSHIRE,2002,"AG LAND, CROPLAND - ACRES",TOTAL,3946.5803318494536,9752
33017,STRAFFORD,NH,NEW HAMPSHIRE,2007,"AG LAND, CROPLAND - ACRES",TOTAL,3634.1562120598946,8980
33017,STRAFFORD,NH,NEW HAMPSHIRE,2012,"AG LAND, CROPLAND - ACRES",TOTAL,3112.909753136382,7692
33017,STRAFFORD,NH,NEW HAMPSHIRE,2017,"AG LAND, CROPLAND - ACRES",TOTAL,2250.101173613921,5560
33017,STRAFFORD,NH,NEW HAMPSHIRE,2022,"AG LAND, CROPLAND - ACRES",TOTAL,2550.7891541885874,6303
33019,SULLIVAN,NH,NEW HAMPSHIRE,1997,"AG LAND, CROPLAND - ACRES",TOTAL,5666.127074059085,14001
33019,SULLIVAN,NH,NEW HAMPSHIRE,2002,"AG LAND, CROPLAND - ACRES",TOTAL,4865.641440712262,12023
33019,SULLIVAN,NH,NEW HAMPSHIRE,2007,"AG LAND, CROPLAND - ACRES",TOTAL,5422.096317280453,13398
33019,SULLIVAN,NH,NEW HAMPSHIRE,2012,"AG LAND, CROPLAND - ACRES",TOTAL,3359.773371104816,8302
33019,SULLIVAN,NH,NEW HAMPSHIRE,2017,"AG LAND, CROPLAND - ACRES",TOTAL,4425.33387292594,10935
33019,SULLIVAN,NH,NEW HAMPSHIRE,2022,"AG LAND, CROPLAND - ACRES",TOTAL,4126.264670174019,10196
34001,ATLANTIC,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,8093.4844192634555,19999
34001,ATLANTIC,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,7750.303520841764,19151
34001,ATLANTIC,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,7533.791987049777,18616
34001,ATLANTIC,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,7650.748684743019,18905
34001,ATLANTIC,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,7185.754755159854,17756
34001,ATLANTIC,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,7634.56090651558,18865
34003,BERGEN,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,639.4172399838122,1580
34003,BERGEN,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,267.0983407527317,660
34003,BERGEN,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,227.03358963982194,561
34003,BERGEN,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,199.9190611088628,494
34003,BERGEN,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,130.71630918656413,323
34003,BERGEN,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,93.07972480777013,230
34005,BURLINGTON,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,28248.887090246862,69803
34005,BURLINGTON,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,27303.11614730878,67466
34005,BURLINGTON,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,21711.857547551597,53650
34005,BURLINGTON,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,21159.854309995953,52286
34005,BURLINGTON,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,20127.883447996763,49736
34005,BURLINGTON,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,20548.765681910158,50776
34007,CAMDEN,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,2927.9643868878993,7235
34007,CAMDEN,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,2705.787130716309,6686
34007,CAMDEN,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,2036.827195467422,5033
34007,CAMDEN,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,1911.3719142047753,4723
34007,CAMDEN,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,2030.3520841764466,5017
34007,CAMDEN,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,2044.1116956697692,5051
34009,CAPE MAY,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,2338.729259409146,5779
34009,CAPE MAY,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,2205.584783488466,5450
34009,CAPE MAY,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,1755.5645487656818,4338
34009,CAPE MAY,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,1719.9514366653177,4250
34009,CAPE MAY,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,1556.859571023877,3847
34009,CAPE MAY,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,1472.278429785512,3638
34011,CUMBERLAND,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,20922.703358963983,51700
34011,CUMBERLAND,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,22027.519222986644,54430
34011,CUMBERLAND,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,21177.660866046135,52330
34011,CUMBERLAND,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,20112.90975313638,49699
34011,CUMBERLAND,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,20078.510724403073,49614
34011,CUMBERLAND,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,20422.905706191825,50465
34013,ESSEX,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,74.4637798462161,184
34013,ESSEX,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,28.733306353702954,71
34013,ESSEX,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,17.401861594496154,43
34013,ESSEX,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,11.331444759206798,28
34013,ESSEX,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,24.281667341157426,60
34015,GLOUCESTER,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,18740.186159449615,46307
34015,GLOUCESTER,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,15144.475920679886,37422
34015,GLOUCESTER,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,14046.539862403884,34709
34015,GLOUCESTER,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,12949.00849858357,31997
34015,GLOUCESTER,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,14407.932011331444,35602
34015,GLOUCESTER,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,12955.078915418859,32012
34019,HUNTERDON,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,34534.601375961145,85335
34019,HUNTERDON,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,31682.71954674221,78288
34019,HUNTERDON,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,26933.630109267502,66553
34019,HUNTERDON,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,23577.903682719545,58261
34019,HUNTERDON,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,26548.36098745447,65601
34019,HUNTERDON,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,21819.50627276406,53916
34021,MERCER,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,9340.34803723189,23080
34021,MERCER,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,8058.680696074463,19913
34021,MERCER,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,6215.297450424929,15358
34021,MERCER,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,5016.187778227438,12395
34021,MERCER,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,6390.1254552812625,15790
34021,MERCER,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,5383.245649534601,13302
34023,MIDDLESEX,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,9028.328611898016,22309
34023,MIDDLESEX,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,6680.291380008093,16507
34023,MIDDLESEX,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,5220.153783893161,12899
34023,MIDDLESEX,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,4991.501416430595,12334
34023,MIDDLESEX,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,4551.193848644273,11246
34023,MIDDLESEX,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,3470.659651962768,8576
34025,MONMOUTH,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,19206.394172399836,47459
34025,MONMOUTH,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,13216.511533791987,32658
34025,MONMOUTH,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,11334.682314852285,28008
34025,MONMOUTH,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,10170.781060299474,25132
34025,MONMOUTH,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,9632.132739781464,23801
34025,MONMOUTH,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,11021.853500607041,27235
34027,MORRIS,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,5805.74666127074,14346
34027,MORRIS,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,3953.055443140429,9768
34027,MORRIS,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,3755.5645487656816,9280
34027,MORRIS,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,2919.8704977741804,7215
34027,MORRIS,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,2694.8603804127883,6659
34027,MORRIS,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,2764.467826790773,6831
34029,OCEAN,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,2490.48968029138,6154
34029,OCEAN,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,1817.0781060299473,4490
34029,OCEAN,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,1789.9635774989881,4423
34029,OCEAN,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,1182.1125050586807,2921
34029,OCEAN,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,1778.6321327397814,4395
34029,OCEAN,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,1101.1736139214893,2721
34031,PASSAIC,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,170.37636584378794,421
34031,PASSAIC,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,163.0918656414407,403
34031,PASSAIC,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,169.56697693241603,419
34031,PASSAIC,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,100.36422501011735,248
34031,PASSAIC,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,124.64589235127478,308
34031,PASSAIC,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,166.7341157426143,412
34033,SALEM,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,30694.86038041279,75847
34033,SALEM,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,31253.743423715096,77228
34033,SALEM,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,31588.42573856738,78055
34033,SALEM,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,32866.45082962363,81213
34033,SALEM,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,32741.804937272358,80905
34033,SALEM,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,32059.08539053015,79218
34035,SOMERSET,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,13107.244030756778,32388
34035,SOMERSET,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,9270.33589639822,22907
34035,SOMERSET,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,8071.226224200728,19944
34035,SOMERSET,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,8191.420477539457,20241
34035,SOMERSET,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,8040.874140024282,19869
34035,SOMERSET,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,7051.800890327802,17425
34037,SUSSEX,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,17639.41723998381,43587
34037,SUSSEX,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,15391.744233104006,38033
34037,SUSSEX,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,13334.2776203966,32949
34037,SUSSEX,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,11294.21286928369,27908
34037,SUSSEX,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,10388.911371914204,25671
34037,SUSSEX,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,14183.731282881425,35048
34039,UNION,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,61.918251719951435,153
34039,UNION,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,42.08822339133954,104
34039,UNION,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,26.305139619587212,65
34039,UNION,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,22.25819506272764,55
34039,UNION,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,27.114528530959124,67
34041,WARREN,NJ,NEW JERSEY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,23979.360582760015,59253
34041,WARREN,NJ,NEW JERSEY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,22676.244435451234,56033
34041,WARREN,NJ,NEW JERSEY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,20827.195467422094,51464
34041,WARREN,NJ,NEW JERSEY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,18796.438688789964,46446
34041,WARREN,NJ,NEW JERSEY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,18928.369081343586,46772
34041,WARREN,NJ,NEW JERSEY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,17763.6584378794,43894
35001,BERNALILLO,NM,NEW MEXICO,1997,"AG LAND, CROPLAND - ACRES",TOTAL,7802.509105625252,19280
35001,BERNALILLO,NM,NEW MEXICO,2002,"AG LAND, CROPLAND - ACRES",TOTAL,7843.7879401052205,19382
35001,BERNALILLO,NM,NEW MEXICO,2007,"AG LAND, CROPLAND - ACRES",TOTAL,9214.488061513557,22769
35001,BERNALILLO,NM,NEW MEXICO,2012,"AG LAND, CROPLAND - ACRES",TOTAL,5039.2553622015375,12452
35001,BERNALILLO,NM,NEW MEXICO,2017,"AG LAND, CROPLAND - ACRES",TOTAL,2620.8012950222583,6476
35001,BERNALILLO,NM,NEW MEXICO,2022,"AG LAND, CROPLAND - ACRES",TOTAL,8583.56940509915,21210
35003,CATRON,NM,NEW MEXICO,1997,"AG LAND, CROPLAND - ACRES",TOTAL,5563.739376770538,13748
35003,CATRON,NM,NEW MEXICO,2002,"AG LAND, CROPLAND - ACRES",TOTAL,6854.3099959530555,16937
35003,CATRON,NM,NEW MEXICO,2007,"AG LAND, CROPLAND - ACRES",TOTAL,2049.3727235936867,5064
35003,CATRON,NM,NEW MEXICO,2012,"AG LAND, CROPLAND - ACRES",TOTAL,1234.722784297855,3051
35003,CATRON,NM,NEW MEXICO,2017,"AG LAND, CROPLAND - ACRES",TOTAL,2050.5868069607445,5067
35003,CATRON,NM,NEW MEXICO,2022,"AG LAND, CROPLAND - ACRES",TOTAL,6462.565762849049,15969
35005,CHAVES,NM,NEW MEXICO,2002,"AG LAND, CROPLAND - ACRES",TOTAL,40722.37960339943,100625
35005,CHAVES,NM,NEW MEXICO,2007,"AG LAND, CROPLAND - ACRES",TOTAL,34541.8858761635,85353
35005,CHAVES,NM,NEW MEXICO,2012,"AG LAND, CROPLAND - ACRES",TOTAL,25487.252124645893,62979
35005,CHAVES,NM,NEW MEXICO,2017,"AG LAND, CROPLAND - ACRES",TOTAL,25161.473087818697,62174
35005,CHAVES,NM,NEW MEXICO,2022,"AG LAND, CROPLAND - ACRES",TOTAL,49966.410360178066,123467
35006,CIBOLA,NM,NEW MEXICO,1997,"AG LAND, CROPLAND - ACRES",TOTAL,9047.349251315256,22356
35006,CIBOLA,NM,NEW MEXICO,2002,"AG LAND, CROPLAND - ACRES",TOTAL,8889.518413597734,21966
35006,CIBOLA,NM,NEW MEXICO,2007,"AG LAND, CROPLAND - ACRES",TOTAL,6884.257385673816,17011
35006,CIBOLA,NM,NEW MEXICO,2012,"AG LAND, CROPLAND - ACRES",TOTAL,1580.7365439093485,3906
